Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Operational Risk,Component policy status,Overridden By,Created At,Origin name,Origin id,Review Status,Reviewed by,Reviewed at,Project path,Source/Type,Snippet Review status,File Match Count,License Risk,Component Status,Component Notes,Fulfillment Required,Version Notes,Critical Vulnerability Count,High Vulnerability Count,Medium Vulnerability Count,Low Vulnerability Count,Release Date,Newer Versions,Commit Activity,Commits in Past 12 Months,Contributors in Past 12 Months,Deep License Ids,Deep License Names,Deep License Families,Comments,Component origin id,Has License Conflicts,Component Link,Open Hub URL
,61e5629d-333f-488e-a5b4-8fef326c1c55,666b4f9d-3cde-4b5f-8bbb-a7d50e80562b,Apache Commons Codec Plug-in,1.6.0,1.6.0.v201305230611,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Files Modified,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,eclipse,org.apache.commons.codec/1.6.0.v201305230611,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,5/23/13,4,,,,,,,,cebbb882-6df5-49b6-9e02-f3a7f648fd1d,false,,
,bebfc07a-0c7c-46f1-9645-2dcae4ce6bef,5a9145b8-32eb-493b-bd5e-d748e5bd9c7b,Apache Felix Gogo Command,0.10.0.v201209301215,0.10.0.v201209301215,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/8/22,maven,org.apache.felix:org.apache.felix.gogo.command:0.10.0.v201209301215,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/27/13,6,,,,,,,,3c1258fc-9865-404f-ab4c-3c5f6f9e7a8d,false,http://felix.apache.org/gogo-parent/org.apache.felix.gogo.command/,
,0cfb27a0-4b2c-448a-86f9-42184a05a3b9,91f692ec-7ec5-4a7c-8c41-b8e02338c25d,Apache Felix Gogo Runtime,0.10.0.v201209301036,0.10.0.v201209301036,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/8/22,maven,org.apache.felix:org.apache.felix.gogo.runtime:0.10.0.v201209301036,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/27/13,30,,,,,,,,b733300f-e200-4693-a0cd-13681d84fbfe,false,http://felix.apache.org/gogo-parent/org.apache.felix.gogo.runtime/,
,3783490b-73cc-4e89-8585-15910f8ca91e,e2c4519d-cfa2-425e-b50f-d774d8e98c73,Apache Felix Gogo Shell,0.10.0.v201212101605,0.10.0.v201212101605,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/8/22,maven,org.apache.felix:org.apache.felix.gogo.shell:0.10.0.v201212101605,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/27/13,5,,,,,,,,f128a3f2-d2d8-423a-a007-dc0cecd1309f,false,http://felix.apache.org/gogo-parent/org.apache.felix.gogo.shell/,
,f624d758-10d3-449d-96d2-d4fc12499fda,49a1ba9b-64a1-47e1-ae46-c4c06a020e5a,Apache HttpClient,4.2.1,4.2.1-atlassian-5,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/8/22,maven,org.apache.httpcomponents:httpclient-cache:4.2.1-atlassian-5,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,4,0,5/1/12,273,STABLE,0,0,,,,,0f6dadd8-ab94-4ba0-b4bc-12e24f031db4,false,https://hc.apache.org/httpcomponents-client-ga/,https://www.openhub.net/p/4418
,f624d758-10d3-449d-96d2-d4fc12499fda,823fa057-4929-4995-a050-b82977358995,Apache HttpClient,4.2.6,4.2.6,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/8/22,maven,org.apache.httpcomponents:httpclient:4.2.6,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,7,OK,UNREVIEWED,,UNREVIEWED,,0,0,4,0,9/4/13,212,STABLE,0,0,,,,,110ee119-c10a-4f9f-af86-e47ae320f329,false,https://hc.apache.org/httpcomponents-client-ga/,https://www.openhub.net/p/4418
,a5982f02-960c-4166-9d74-6896b3d0a883,65e39c23-3bd5-4bb1-bb87-eee1117ff144,Apache HttpClient OSGi bundle,4.2.6,4.2.6.v201311072007,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Files Modified,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,eclipse,org.apache.httpcomponents.httpclient/4.2.6.v201311072007,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/7/13,6,,,,,,,,fc39377e-c10c-4712-8ca6-5af626c350e6,false,,
,ca433569-ea2e-4c78-b53d-106843ec1f58,4d169a77-69e6-4044-a10b-46ec0d7e5857,Apache HttpComponents Core,4.2.5,4.2.5.redhat-3,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/8/22,maven,org.apache.httpcomponents:httpcore:4.2.5.redhat-3,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,4,OK,UNREVIEWED,,UNREVIEWED,,0,0,2,0,4/19/13,131,STABLE,0,0,,,,,74a854ca-5930-4741-ac28-b6b7a2e64add,false,http://hc.apache.org/httpcomponents-core/,https://www.openhub.net/p/5259
,586da84e-46ce-4871-a403-c3b7db5e6430,ea9dce4e-6f32-48f9-8bed-0ab6e289bfe4,Apache HttpComponents HttpCore (Source),4.2.5,4.2.5.v201311072007,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Files Added/Deleted,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,eclipse,org.apache.httpcomponents.httpcore.source/4.2.5.v201311072007,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/7/13,6,,,,,,,,7adc07e2-15ce-42ef-9932-bb4aa3fc4f57,false,,
,56d9341e-271a-4c5b-aef3-3828b875382a,c5da554a-b1d2-4deb-a2fa-a15e6009c76c,Apache HttpMime,4.2.6,4.2.6,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/8/22,maven,org.apache.httpcomponents:httpmime:4.2.6,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,2,0,9/4/13,27,,,,,,,,61265c5c-f547-4182-a312-31d41b806203,false,http://hc.apache.org/httpcomponents-client,
,9f74f66e-5c27-48d0-9083-e31e3563b7b2,60b0e961-27eb-4eb5-9627-cfbb34f6f32a,Apache Lucene,3.5.0,3.5.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/8/22,maven,org.apache.lucene:lucene-core:3.5.0,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/25/11,2326,DECREASING,780,85,,,,,eb0eee4c-ae67-4d0e-a032-21bdb5c898f8,false,http://lucene.apache.org/,https://www.openhub.net/p/3564
,21e2950b-5235-40ce-b826-e721d835bb40,36036df6-c66b-4c4d-bd8e-5ede751ec9db,Apache Lucene Analysis,3.5.0.v20120725-1805,3.5.0.v20120725-1805,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Files Modified,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,12/8/22,unknown,,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,7/25/12,2,,,,,,,,6650bddc-3e86-491d-b73b-2f18b8bb5b77,false,https://lucene.apache.org/core/index.html,
,e9733443-0768-437b-b973-f1de89cc7665,d775da17-5803-4c02-8fbc-dce181b106d3,Apache XML Commons,2.11.0,2.11.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/8/22,maven,xerces:xmlParserAPIs:2.11.0,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,7,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,7/3/12,2,INCREASING,1,1,,,,,dd1aaf3c-ea19-4034-a886-158b40349e8e,false,http://xerces.apache.org/xml-commons/,https://www.openhub.net/p/5471
,77228b94-9e97-4828-9d13-79656ec38965,0ac3a80a-6704-44d5-a73d-9072b03c66f0,Apk-Changer,v2.9.0,v2.9.0,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/8/22,github,Furniel/Apk-Changer:v2.9.0,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,9,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/6/18,0,STABLE,2,1,,,,,c3f88881-e992-402b-b99c-d44470e61039,false,https://github.com/Furniel/Apk-Changer,https://www.openhub.net/p/692655
,5fa0b269-72c2-41b8-9381-d114af2664c7,dd944a28-3daa-4f1f-bf68-9bb451a81276,Atinject Dependency Injection Annotations,1.0.0-v20091030,1.0.0-v20091030,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,12/8/22,maven,javax:inject:1.0.0-v20091030,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,2/11/13,0,,,,,,,,5b5d18b2-a67e-4f07-9b0e-6ffe93da8f13,false,http://maven.irisa.fr/artifactory/list/kermeta-public-release/javax/inject/,
,d54487c5-72dd-4990-a42b-e6a05b3c8588,20642338-5b8a-4601-8b47-f931f5a1cc44,Batik XML utility library,1.6,1.6,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,unknown,,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,2,OK,UNREVIEWED,,UNREVIEWED,,3,1,5,0,4/10/05,34,INCREASING,68,2,,,,,07e7d93b-9ec5-4443-9fce-96791bf38e9d,false,http://xmlgraphics.apache.org/batik/,https://www.openhub.net/p/3811
,be1bda4b-72e4-4549-9fbf-fd66aad48651,9a9d43c3-d6b8-4b8c-bf91-c26897c24719,Bidirectional Text Support,1.0.0,1.0.0,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,"Exact,Files Modified",,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,maven,org.eclipse.platform:org.eclipse.equinox.bidi:1.0.0,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,2,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,1/7/17,13,,,,,,,,d12ae21a-6857-4bdc-8fa8-6002516d39a9,false,http://www.eclipse.org/platform,
,fdba507d-4217-41e2-9a6f-09a91d621742,9a91c4f6-4ffb-4015-b65d-16e07e8f8685,Bundled Oracle Java JRE,8.0.232,8.0.232,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,12/8/22,maven,hu.blackbelt.judo.eclipse.jdk.zulu:hu.blackbelt.judo.eclipse.jdk.zulu.win32.x86_64:8.0.232,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,220,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,2/3/20,4,,,,,,,,a6b7f8ae-ff2c-4efe-802e-6467e1698ca9,false,http://github.com/BlackBeltTechnology/judo-eclipse-zulu-jdk,
,3194c0e6-9597-4b02-925b-418b2a82682f,75627d77-64b2-454c-84f4-7c8b89060280,Commands,3.6.100,3.6.100.v20140528-1422,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,eclipse,org.eclipse.core.commands/3.6.100.v20140528-1422,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,5/15/13,19,,,,,,,,7979c473-8c1e-4541-856f-abcab5c0070e,false,http://www.eclipse.org,
,ba15ef45-97b4-4591-a166-10d21cd27e51,40816779-56c5-4e3a-a919-ddf29cd7db74,ECF Filetransfer HttpComponents SSL Fragment,1.0.0,1.0.0.v20140528-1625,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,In Violation,,12/8/22,eclipse,org.eclipse.ecf.provider.filetransfer.httpclient4.ssl/1.0.0.v20140528-1625,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,6/4/13,2,,,,,,,,81a7cd7b-c857-4c8f-852a-342157f330fe,false,,
,682c328a-d67f-4088-9ac8-095ec9ccc25c,0eeda6c6-a36c-488e-96bf-776e58b5bcc9,ECF Filetransfer Provider,3.2.200,3.2.200.v20140827-1444,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,eclipse,org.eclipse.ecf.provider.filetransfer/3.2.200.v20140827-1444,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,5/28/14,6,,,,,,,,f2b0ebec-3e4b-4a88-bba5-a1eec7602fc9,false,,
,aff153b4-5401-4b80-a345-1c37d444bea9,94577aa8-eca0-454a-a376-5c4e634e19e7,ECF Filetransfer SSL Fragment,1.0.0-v20120610-1946,1.0.0-v20120610-1946,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.eclipse.ecf.provider.filetransfer:ssl:1.0.0-v20120610-1946,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,2/19/13,0,,,,,,,,f8e8d8dc-1988-4a38-b50e-b9d8a8464653,false,http://maven.irisa.fr/artifactory/list/kermeta-public-release/org/eclipse/ecf/provider/filetransfer/ssl/,
,aabe227d-2b39-4662-ae9b-7d9484e4bf6e,ff86e718-31f8-48da-8501-cc1795c2d240,ECF HttpComponents Filetransfer Provider,1.0.800,1.0.800.v20140827-1444,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,eclipse,org.eclipse.ecf.provider.filetransfer.httpclient4/1.0.800.v20140827-1444,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,8/27/14,6,,,,,,,,fb4c4bf7-db6f-475a-b4d8-e578142de59e,false,,
,65e04369-e5b7-411f-8e36-fe8d246300a2,1fc5ead5-dd28-4d76-b250-d3c62f700bb1,ECF Identity API,3.4.0,3.4.0.v20140827-1444,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,eclipse,org.eclipse.ecf.identity/3.4.0.v20140827-1444,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,5/28/14,6,,,,,,,,2870a30b-d34f-4a39-82a5-3e9b2788c62c,false,,
,1d714c48-5f3b-42ca-a7bb-cfe625e9de91,2810c55a-80dd-4de9-9aef-1fb4558032d1,ECF SSL Fragment,1.1.0,1.1.0.v20140528-1625,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,eclipse,org.eclipse.ecf.ssl/1.1.0.v20140528-1625,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,6/4/13,6,,,,,,,,82063147-28c6-434a-ae3b-55463f9756da,false,,
,1a0235a6-9d3f-4db2-89b4-4d46bb8c6248,532612cb-9d56-4b4f-b074-df83aa7f42c2,EMF Common,2.10.0,2.10.0.v20140514-1158,8f64c451-7777-4762-903b-605797caef38,Eclipse Public License 2.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,eclipse,org.eclipse.emf.common.feature.jar/2.10.0.v20140514-1158,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,5/14/14,22,,,,,,,,3630310f-3905-45bf-bcd7-fd1c05bbefed,false,,
,d1132928-a937-49b1-85bd-d9513e7695df,e7590ed5-829a-4adb-866e-956fefbf21cb,Eclipse,4.4.1,1:4.4.1-5.fc21/i686,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,fedora,eclipse-platform/1:4.4.1-5.fc21/i686,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,6,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/14/14,39,UNKNOWN,0,0,,,,,e612a736-cf88-49aa-b55b-12f8fe56e044,false,http://sourceforge.net/projects/eclipselib,https://www.openhub.net/p/42918
,e286e81d-9773-467d-9530-e36a32d5f9d2,a46dc8a1-097d-48eb-9765-af658540e2ce,Eclipse Application Services,1.2.0,1.2.0.v20140509-1840,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Files Modified,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,eclipse,org.eclipse.e4.core.services/1.2.0.v20140509-1840,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,5/9/14,19,,,,,,,,ab42f144-5f67-4a18-a795-d359610856fa,false,,
,9117b912-6a43-458b-b84c-09b20b53e417,1bbf7b54-c2ca-402d-b4d6-1a1b5073eb53,Eclipse Bindings Support,0.10.200,0.10.200.v20140424-2042,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,eclipse,org.eclipse.e4.ui.bindings/0.10.200.v20140424-2042,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,4/24/14,15,,,,,,,,a3118181-1112-4bdf-88ae-d32da529f942,false,,
,24bbdfe7-a732-437e-8c78-e57f58d4892f,4e63ab03-ef47-4b44-806d-9ca27e93fc7a,Eclipse Bindings Support,0.11.100,0.11.100,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,maven,org.eclipse.platform:org.eclipse.e4.ui.bindings:0.11.100,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,1/7/17,13,,,,,,,,8e513486-a63a-491f-b811-0c3605df8c28,false,,
,85bd62af-6a0d-4a4f-a90a-5de63aab4996,d7572358-3629-45cf-bc42-dbb468432db4,Eclipse CSS Core Support,0.11.0,0.11.0.v20150511-1937,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Files Modified,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,eclipse,org.eclipse.e4.ui.css.core/0.11.0.v20150511-1937,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,5/11/15,18,,,,,,,,240d2630-e2bc-4e69-a3a3-2db81c89fbad,false,,
,96ffde52-83bd-4d84-83d9-07bf17072de7,4571e8d3-4ce4-4cf1-aef8-829427bd5631,Eclipse CSS Core Support,0.12.101,0.12.101,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,maven,org.eclipse.platform:org.eclipse.e4.ui.css.core:0.12.101,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,4,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/16/17,14,,,,,,,,79543d31-19ab-41aa-9939-c0a4992c0480,false,,
,65e2a215-92b1-4f29-b6d2-b8783b8d898e,80352b42-b10a-4a5a-8351-0bc4191755f9,Eclipse CSS SWT Support,0.11.101,0.11.101.v20140818-1343,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,eclipse,org.eclipse.e4.ui.css.swt/0.11.101.v20140818-1343,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,8/18/14,21,,,,,,,,9929b4bc-f87c-4c41-a132-fcb2cef17482,false,,
,391dd756-9a86-4b60-a8bb-c1ed6462bb63,c4e1cb3f-1e7e-4d9a-9a88-b7c01c3841dc,Eclipse CSS SWT Support,0.12.100,0.12.100,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,maven,org.eclipse.platform:org.eclipse.e4.ui.css.swt:0.12.100,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,3,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,3/30/17,19,,,,,,,,eb44a55a-be1b-4374-80d6-e236600a0e32,false,,
,01e3366f-83d9-459c-84c4-0c5b2298b965,0f326af9-b4db-4790-906d-6e5d901b4df3,Eclipse CSS SWT Theme Support,0.10.100,0.10.100,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Files Modified,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,maven,org.eclipse.platform:org.eclipse.e4.ui.css.swt.theme:0.10.100,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,1/7/17,11,,,,,,,,9e6c1f83-fea8-453e-ad9c-eaad6894ab79,false,,
,01e3366f-83d9-459c-84c4-0c5b2298b965,5f00f0c9-716b-4349-b2f4-e4e949ae511f,Eclipse CSS SWT Theme Support,0.12.500,0.12.500,8f64c451-7777-4762-903b-605797caef38,Eclipse Public License 2.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,In Violation,,12/8/22,maven,org.eclipse.platform:org.eclipse.e4.ui.css.swt.theme:0.12.500,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,12/17/19,4,,,,,,,,9a588e99-14f9-4368-a929-4bd31088342e,false,,
,a245776d-6536-40b0-a2b5-ea380c9c5dd0,eeabde62-8e56-4877-99fd-d1172b5e467b,Eclipse Content Mechanism,3.4.200.v20140207-1251,3.4.200.v20140207-1251,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,maven,org.eclipse.birt.runtime:org.eclipse.core.contenttype:3.4.200.v20140207-1251,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,7/24/14,20,,,,,,,,f28aac3a-7543-4b8b-a413-8c8c415435c0,false,http://www.eclipse.org/org.eclipse.core.contenttype,
,6c104cb4-2dbc-4fb6-b689-e803a91b3dbc,f795508b-f1e6-461b-aaf8-8b8d8b80ac11,Eclipse Contexts,1.3.100,1.3.100.v20140407-1019,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,eclipse,org.eclipse.e4.core.contexts/1.3.100.v20140407-1019,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,4/7/14,15,,,,,,,,a68de81c-1289-4e1b-bb2c-a2a69940e4e3,false,,
,efe931a1-d3ad-4293-9f06-66ac6a67016d,d3d6b471-7064-4d27-a0f4-ebcf6f13098d,Eclipse Dependency Injection,1.4.0,1.4.0.v20140414-1837,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,eclipse,org.eclipse.e4.core.di/1.4.0.v20140414-1837,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,4/14/14,16,,,,,,,,b2049afe-4c86-4334-8942-e4da9f2c840c,false,,
